업체명,위도,경도
코오롱 씨클라우드 호텔,35.16042446,129.162123
청풍장온천여관,35.16264271,129.1664355
골든튤립해운대호텔&스위트,35.16226142,129.1658725
토요코인호텔 해운대2,35.15950695,129.1573545
정통부수련원,35.16008886,129.1610014
팔레드시즈,35.16021279,129.1665767
해운대영무파라드호텔,35.16092163,129.1665164
칠공하우스,35.16020157,129.1665793
골든리스트,35.16015224,129.166574
호텔 더 마크 해운대,35.16097077,129.1668835
해운대센트럴호텔,35.16095778,129.1672641
해운대 영무파라드호텔,35.16089956,129.1664824
해운대센트럴호텔,35.16094603,129.167194
호텔벨리아,35.16125102,129.1666513
해운대네이티브게스트하우스,35.1644544,129.1679985
